Time_s,Torque_Ideal_pu,Torque_3P_pu
2.2222222222222223,1.0,1.0750000000000002
2.2272272272272273,1.0,1.0774375845288293
2.2322322322322323,1.0,1.079847600745179
2.2372372372372373,1.0,1.0822291906667065
2.2422422422422423,1.0,1.0845815064310267
2.2472472472472473,1.0,1.0869037105975552
2.2522522522522523,1.0,1.0891949764456432
2.2572572572572573,1.0,1.0914544882688961
2.2622622622622623,1.0,1.0936814416655711
2.2672672672672673,1.0,1.0958750438249478
2.2722722722722724,1.0,1.098034513809577
2.2772772772772774,1.0,1.1001590828332972
2.2822822822822824,1.0,1.1022479945349302
2.2872872872872874,1.0,1.1043005052475479
2.2922922922922924,1.0,1.1063158842632257
2.2972972972972974,1.0,1.1082934140931788
2.3023023023023024,1.0,1.1102323907231915
2.3073073073073074,1.0,1.112132123864253
2.3123123123123124,1.0,1.1139919371983047
2.3173173173173174,1.0,1.115811168619013
2.3223223223223224,1.0,1.117589170467485
2.3273273273273274,1.0,1.1193253097628386
2.3323323323323324,1.0,1.1210189684275487
2.3373373373373374,1.0,1.1226695435074867
2.3423423423423424,1.0,1.1242764473865763
2.3473473473473474,1.0,1.1258391079959893
2.3523523523523524,1.0,1.1273569690178047
2.3573573573573574,1.0,1.128829490083064
2.3623623623623624,1.0,1.1302561469641441
2.3673673673673674,1.0,1.1316364317613867
2.3723723723723724,1.0,1.1329698530839147
2.3773773773773774,1.0,1.1342559362245703
2.3823823823823824,1.0,1.135494223328913
2.3873873873873874,1.0,1.1366842735582203
2.3923923923923924,1.0,1.1378256632464294
2.3973973973973974,1.0,1.138917986050964
2.4024024024024024,1.0,1.1399608530973957
2.4074074074074074,1.0,1.1409538931178862
2.4124124124124124,1.0,1.1418967525833614
2.4174174174174174,1.0,1.142789095829369
2.4224224224224224,1.0,1.1436306051755787
2.4274274274274275,1.0,1.1444209810388777
2.4324324324324325,1.0,1.145159942040025
2.4374374374374375,1.0,1.1458472251038234
2.4424424424424425,1.0,1.1464825855527774
2.4474474474474475,1.0,1.147065797194199
2.4524524524524525,1.0,1.1475966524007342
2.4574574574574575,1.0,1.1480749621842798
2.4624624624624625,1.0,1.1485005562632646
2.4674674674674675,1.0,1.1488732831232702
2.4724724724724725,1.0,1.1491930100709722
2.4774774774774775,1.0,1.149459623281379
2.4824824824824825,1.0,1.1496730278383547
2.4874874874874875,1.0,1.1498331477684096
2.4924924924924925,1.0,1.1499399260677483
2.4974974974974975,1.0,1.1499933247225615
2.5025025025025025,1.0,1.1499933247225615
2.5075075075075075,1.0,1.1499399260677483
2.5125125125125125,1.0,1.1498331477684096
2.5175175175175175,1.0,1.1496730278383547
2.5225225225225225,1.0,1.149459623281379
2.5275275275275275,1.0,1.1491930100709722
2.5325325325325325,1.0,1.1488732831232702
2.5375375375375375,1.0,1.1485005562632646
2.5425425425425425,1.0,1.1480749621842798
2.5475475475475475,1.0,1.1475966524007342
2.5525525525525525,1.0,1.147065797194199
2.5575575575575575,1.0,1.1464825855527774
2.5625625625625625,1.0,1.1458472251038234
2.5675675675675675,1.0,1.1451599420400247
2.5725725725725725,1.0,1.1444209810388777
2.5775775775775776,1.0,1.1436306051755785
2.5825825825825826,1.0,1.142789095829369
2.5875875875875876,1.0,1.1418967525833614
2.5925925925925926,1.0,1.1409538931178862
2.5975975975975976,1.0,1.1399608530973955
